entity_head	relation	entity_tail
6084	1	8698
6084	1	8887
6084	1	8888
6085	1	8679
6087	1	8698
6087	1	8724
6087	1	8679
6087	1	10678
6088	1	9013
6088	1	8698
6088	1	8888
6088	1	8684
6088	1	10685
6090	1	8698
6090	1	10682
6091	1	9530
6093	1	10686
6094	1	8888
6095	1	8888
6096	1	8684
6096	1	10436
6097	1	8890
6099	1	8724
6099	1	8679
6099	1	8888
6102	1	8724
6102	1	8679
6103	1	8698
6103	1	8887
6103	1	8888
6104	1	10679
6104	1	8705
6105	1	8698
6105	1	8724
6105	1	10682
6107	1	8698
6107	1	8768
6107	1	10682
6108	1	8741
6109	1	8741
6112	1	8741
6113	1	8741
6114	1	8741
6114	1	9212
6114	1	8742
6115	1	8741
6115	1	10687
6115	1	9534
6116	1	8741
6118	1	8741
6119	1	8741
6119	1	8705
6120	1	8741
6120	1	10687
6120	1	8743
6121	1	8741
6122	1	9531
6124	1	9531
6125	1	8698
6125	1	8684
6125	1	9531
6125	1	8888
6126	1	8741
6127	1	9534
6128	1	8741
6129	1	8741
6131	1	9531
6133	1	8741
6134	1	8741
6134	1	10688
6134	1	10689
6135	1	8741
6135	1	9190
6135	1	9534
6135	1	10690
6136	1	8700
6137	1	9186
6137	1	10676
6137	1	10689
6137	1	8741
6138	1	8741
6138	1	10689
6138	1	8743
6139	1	9534
6140	1	8741
6141	1	8741
6143	1	8741
6144	1	8741
6145	1	8741
6146	1	8692
6146	1	8709
6147	1	8741
6150	1	8741
6151	1	8741
6152	1	8741
6152	1	10676
6152	1	10689
6152	1	8743
6153	1	8741
6153	1	8700
6154	1	8741
6156	1	8672
6157	1	8741
6158	1	8741
6158	1	9212
6159	1	8741
6159	1	9212
6160	1	10689
6160	1	8679
6161	1	8741
6163	1	8741
6164	1	8741
6164	1	10691
6166	1	8741
6166	1	9190
6167	1	8695
6168	1	9491
6169	1	8741
6171	1	8700
6172	1	8741
6173	1	8741
6175	1	10691
6175	1	10687
6178	1	8741
6178	1	8705
6179	1	8741
6180	1	8741
6181	1	8741
6182	1	8741
6182	1	10676
6182	1	10689
6183	1	8741
6184	1	8741
6185	1	8741
6185	1	10676
6185	1	9534
6186	1	8741
6187	1	8741
6187	1	9190
6187	1	8705
6188	1	8741
6188	1	8743
6188	1	8888
6188	1	8635
6188	1	10689
6188	1	8699
6189	1	8741
6190	1	8741
6193	1	8741
6194	1	10692
6194	1	8672
6196	1	8741
6197	1	8741
6198	1	8741
6199	1	10691
6199	1	10687
6200	1	8741
6200	1	8684
6200	1	9534
6202	1	8351
6202	1	8635
6202	1	8908
6202	1	8699
6202	1	9081
6204	1	9112
6204	1	8699
6204	1	10693
6205	1	8698
6205	1	8635
6205	1	8699
6205	1	9097
6206	1	9112
6206	1	10693
6207	1	9112
6209	1	10694
6209	1	9112
6212	1	9112
6213	1	8635
6213	1	8699
6214	1	9112
6214	1	8699
6214	1	9670
6214	1	8888
6215	1	9153
6215	1	10695
6215	1	10696
6215	1	8635
6215	1	8908
6215	1	8699
6216	1	9112
6219	1	9112
6220	1	9003
6221	1	8694
6224	1	9185
6224	1	9112
6225	1	10697
6230	1	9112
6237	1	8698
6237	1	8635
6237	1	8699
6237	1	8888
6238	1	8700
6240	1	8699
6240	1	9675
6241	1	9112
6242	1	9112
6243	1	8892
6244	1	9112
6245	1	9675
6246	1	9112
6247	1	8635
6249	1	9112
6250	1	8700
6252	1	9675
6254	1	9675
6255	1	9112
6255	1	10693
6258	1	8599
6258	1	8541
6258	1	8690
6260	1	9112
6261	1	8698
6261	1	9112
6261	1	8568
6261	1	8635
6261	1	8908
6261	1	8699
6262	1	8892
6264	1	8635
6266	1	10698
6267	1	8635
6269	1	9112
6269	1	9670
6269	1	9485
6270	1	9510
6270	1	9511
6271	1	8700
6273	1	10699
6274	1	9112
6275	1	9153
6275	1	8635
6275	1	8699
6275	1	8908
6281	1	8635
6281	1	8908
6282	1	9112
6282	1	10693
6283	1	8635
6283	1	8908
6284	1	8694
6285	1	10699
6286	1	10699
6287	1	9112
6288	1	9675
6293	1	9112
6297	1	8635
6298	1	10700
6298	1	8635
6298	1	8908
6299	1	9112
6299	1	10693
6300	1	8694
6301	1	9112
6302	1	8694
6303	1	8635
6303	1	8699
6303	1	10701
6303	1	8908
6304	1	8635
6304	1	10702
6305	1	9112
6306	1	8699
6307	1	10703
6307	1	10704
6307	1	10705
6307	1	10706
6311	1	8635
6312	1	8890
6312	1	8908
6312	1	8699
6313	1	8694
6315	1	10694
6315	1	9112
6315	1	10693
6318	1	9112
6318	1	10693
6319	1	8635
6319	1	8699
6319	1	10707
6320	1	10695
6320	1	8635
6320	1	8699
6320	1	8908
6321	1	8668
6326	1	9675
6327	1	9675
6328	1	9204
6329	1	10699
6330	1	9112
6331	1	10699
6332	1	8902
6332	1	8635
6332	1	8908
6334	1	8635
6334	1	8699
6337	1	9112
6337	1	8888
6338	1	9112
6339	1	10708
6340	1	8699
6341	1	8690
6342	1	8698
6342	1	8699
6342	1	8694
6343	1	9122
6344	1	9675
6345	1	8635
6345	1	8699
6346	1	8635
6346	1	8699
6347	1	9112
6352	1	10677
6353	1	9112
6355	1	9675
6356	1	9112
6357	1	8698
6357	1	8887
6357	1	8635
6357	1	10709
6357	1	8699
6359	1	9675
6360	1	8635
6360	1	8699
6360	1	8908
6362	1	8635
6362	1	10710
6363	1	8694
6364	1	10677
6365	1	8700
6366	1	10711
6368	1	8351
6368	1	9112
6369	1	8888
6370	1	8698
6370	1	9112
6371	1	9112
6373	1	10712
6374	1	8698
6374	1	8635
6374	1	8908
6374	1	8684
6374	1	10713
6377	1	8635
6377	1	8699
6377	1	9675
6379	1	8675
6379	1	10714
6379	1	9153
6379	1	10715
6379	1	8635
6379	1	10716
6380	1	10717
6380	1	10718
6380	1	10719
6382	1	9531
6383	1	9112
6383	1	10693
6384	1	9112
6384	1	10693
6385	1	9112
6385	1	10693
6386	1	8724
6386	1	8679
6387	1	9112
6389	1	9222
6389	1	9112
6389	1	9223
6390	1	10694
6390	1	9112
6390	1	10693
6391	1	10679
6391	1	8724
6391	1	10720
6391	1	10721
6393	1	10722
6394	1	9112
6395	1	8789
6397	1	8789
6398	1	9230
6400	1	9100
6400	1	10723
6400	1	10724
6402	1	9112
6404	1	10725
6405	1	10675
6405	1	8700
6406	1	8769
6406	1	10683
6406	1	8700
6407	1	9119
6407	1	8700
6408	1	8351
6408	1	8700
6409	1	8700
6413	1	10726
6413	1	8764
6413	1	10683
6413	1	9148
6414	1	8741
6414	1	8700
6417	1	8351
6418	1	9112
6419	1	8764
6422	1	8698
6425	1	10675
6427	1	8700
6434	1	9148
6434	1	9151
6435	1	9148
6436	1	8698
6437	1	8807
6438	1	10727
6439	1	8700
6440	1	9362
6440	1	8554
6442	1	8698
6442	1	9464
6442	1	9486
6442	1	9100
6442	1	10724
6444	1	8554
6444	1	9675
6446	1	8700
6449	1	8695
6450	1	10728
6450	1	8554
6451	1	8769
6452	1	8698
6452	1	10729
6452	1	10726
6452	1	8699
6453	1	10730
6454	1	9148
6454	1	10731
6455	1	10732
6456	1	8700
6457	1	10728
6457	1	8554
6458	1	9667
6459	1	8700
6459	1	8888
6460	1	8789
6461	1	8789
6462	1	8683
6464	1	8789
6465	1	10733
6467	1	8698
6467	1	8684
6469	1	8683
6470	1	10734
6470	1	8724
6470	1	10735
6470	1	8679
6471	1	8724
6471	1	8698
6471	1	8684
6471	1	8679
6471	1	10736
6471	1	10678
6474	1	8705
6475	1	8698
6475	1	8789
6476	1	9152
6478	1	10737
6478	1	10738
6479	1	8683
6480	1	8683
6481	1	8724
6481	1	8679
6483	1	8789
6485	1	8789
6486	1	8789
6487	1	10739
6491	1	8683
6492	1	8684
6492	1	10740
6493	1	8684
6494	1	8683
6494	1	8684
6495	1	10733
6496	1	8805
6501	1	8908
6501	1	8699
6501	1	8684
6501	1	10672
6502	1	8698
6502	1	8684
6503	1	8698
6503	1	8887
6503	1	8888
6503	1	8684
6503	1	8764
6503	1	8883
6504	1	8683
6505	1	8705
6506	1	8683
6507	1	10741
6511	1	8886
6511	1	8698
6511	1	8887
6511	1	8888
6511	1	8692
6511	1	8699
6512	1	9675
6514	1	8635
6514	1	8699
6515	1	8856
6517	1	10676
6519	1	8764
6519	1	8883
6522	1	8724
6522	1	8679
6523	1	8692
6525	1	8698
6525	1	8692
6527	1	8692
6529	1	9092
6530	1	8692
6533	1	8692
6534	1	9092
6537	1	8705
6538	1	8672
6539	1	8692
6540	1	8700
6541	1	8692
6543	1	8698
6543	1	8692
6546	1	8575
6547	1	8575
6549	1	8692
6555	1	8692
6557	1	8692
6558	1	8692
6564	1	8672
6566	1	8692
6567	1	9511
6569	1	8672
6571	1	10742
6572	1	8692
6578	1	9511
6579	1	8575
6580	1	8683
6586	1	8745
6586	1	8672
6587	1	8832
6588	1	8668
6589	1	8764
6590	1	9185
6590	1	10680
6594	1	8764
6597	1	8764
6598	1	10743
6603	1	10744
6606	1	9146
6606	1	10745
6606	1	10746
6606	1	8351
6606	1	10747
6606	1	10748
6608	1	10748
6611	1	10749
6611	1	10750
6611	1	10751
6612	1	10748
6613	1	10744
6613	1	10752
6614	1	10744
6614	1	10753
6614	1	10754
6615	1	10755
6615	1	10753
6615	1	10756
6615	1	10757
6615	1	10758
6615	1	10744
6616	1	10744
6616	1	10752
6617	1	10748
6618	1	10744
6620	1	10748
6621	1	10748
6621	1	10746
6621	1	9146
6623	1	10753
6625	1	10748
6627	1	10759
6627	1	10744
6627	1	10758
6628	1	10748
6629	1	10748
6629	1	10746
6630	1	10744
6630	1	10753
6630	1	10760
6632	1	10757
6633	1	10761
6633	1	10762
6633	1	10763
6633	1	10764
6634	1	10765
6635	1	10744
6635	1	10766
6638	1	8567
6639	1	10767
6640	1	10744
6642	1	10744
6644	1	9340
6644	1	9146
6644	1	10768
6644	1	9327
6644	1	10769
6644	1	10770
6644	1	10771
6644	1	10772
6644	1	10773
6645	1	10774
6646	1	10775
6647	1	10776
6648	1	9300
6648	1	10777
6648	1	9146
6648	1	10778
6649	1	9146
6649	1	10779
6651	1	10780
6652	1	10781
6654	1	10775
6654	1	10782
6656	1	10781
6656	1	10775
6656	1	10783
6657	1	10781
6658	1	10784
6659	1	10785
6660	1	10786
6660	1	10787
6662	1	10774
6662	1	10788
6664	1	10775
6667	1	10789
6667	1	9146
6667	1	10790
6667	1	10773
6668	1	10752
6668	1	10791
6671	1	10752
6672	1	10781
6672	1	10775
6672	1	10790
6673	1	10775
6673	1	10792
6674	1	9146
6674	1	10790
6674	1	10768
6674	1	10793
6674	1	10794
6674	1	10795
6674	1	10789
6674	1	10773
6675	1	10789
6675	1	9146
6675	1	10794
6675	1	10773
6676	1	10752
6676	1	10791
6677	1	9375
6679	1	10789
6679	1	9146
6679	1	10779
6680	1	10789
6681	1	10796
6681	1	9146
6681	1	10797
6681	1	10789
6681	1	10773
6683	1	10789
6683	1	9146
6683	1	10790
6685	1	10796
6685	1	9146
6685	1	10797
6685	1	10789
6685	1	10773
6687	1	10748
6688	1	10752
6688	1	10798
6688	1	10799
6688	1	10791
6688	1	10800
6688	1	10801
6688	1	10802
6688	1	10803
6689	1	10789
6689	1	10791
6689	1	10804
6689	1	10752
6690	1	9146
6690	1	10746
6693	1	9146
6695	1	10805
6695	1	10806
6695	1	10807
6696	1	10805
6697	1	10808
6697	1	10805
6697	1	10809
6697	1	10810
6697	1	10811
6697	1	10812
6697	1	10807
6697	1	10813
6697	1	8792
6697	1	10814
6699	1	10805
6699	1	10815
6699	1	10807
6699	1	10816
6699	1	10814
6705	1	10817
6705	1	9146
6705	1	10790
6705	1	10818
6705	1	10795
6705	1	10819
6705	1	10789
6705	1	10820
6705	1	10773
6706	1	10821
6706	1	10822
6706	1	10823
6706	1	10755
6706	1	10753
6706	1	10757
6706	1	10758
6706	1	10824
6706	1	10744
6707	1	10817
6707	1	9146
6707	1	10768
6707	1	10794
6707	1	10789
6707	1	10773
6709	1	9300
6710	1	10791
6712	1	10789
6712	1	9146
6712	1	10790
6713	1	10775
6713	1	10782
6714	1	10775
6715	1	10775
6717	1	10781
6718	1	10825
6718	1	9300
6718	1	9165
6719	1	10775
6720	1	10826
6720	1	10827
6720	1	10775
6721	1	10775
6722	1	10828
6723	1	10774
6724	1	10776
6725	1	10829
6726	1	10775
6727	1	9146
6730	1	10787
6733	1	8534
6734	1	8534
6735	1	8534
6736	1	8534
6737	1	8534
6739	1	8534
6740	1	8534
6741	1	8534
6743	1	8534
6743	1	9018
6744	1	8534
6746	1	9787
6746	1	9906
6746	1	9018
6747	1	8534
6748	1	9589
6749	1	8534
6750	1	8534
6750	1	10830
6751	1	8534
6751	1	9440
6751	1	9906
6751	1	9018
6752	1	8534
6752	1	9018
6752	1	10831
6752	1	10165
6753	1	8534
6753	1	9787
6753	1	9018
6756	1	8534
6756	1	8974
6757	1	8534
6758	1	8861
6758	1	8837
6758	1	8681
6758	1	8875
6758	1	8942
6760	1	8534
6761	1	9906
6761	1	9018
6762	1	9906
6762	1	9018
6763	1	8534
6763	1	10165
6764	1	8534
6764	1	10830
6765	1	9906
6766	1	8534
6766	1	9031
6767	1	9906
6767	1	9018
6768	1	9906
6768	1	9018
6769	1	8534
6770	1	9906
6770	1	9018
6771	1	8534
6771	1	10832
6771	1	9175
6772	1	9163
6772	1	8933
6772	1	8942
6772	1	8681
6772	1	8875
6772	1	10165
6773	1	8534
6774	1	8534
6774	1	10830
6775	1	8534
6776	1	8534
6776	1	10830
6778	1	8534
6779	1	8534
6779	1	8857
6779	1	8858
6782	1	8534
6782	1	10830
6783	1	8534
6784	1	8554
6784	1	10165
6785	1	8534
6786	1	9589
6787	1	8534
6788	1	8534
6792	1	9163
6792	1	10833
6792	1	8681
6792	1	10834
6792	1	10165
6793	1	8534
6793	1	10835
6795	1	9906
6799	1	10835
6799	1	10836
6800	1	8534
6801	1	8534
6802	1	9730
6802	1	9803
6803	1	8534
6804	1	8534
6805	1	8534
6807	1	8534
6809	1	8554
6811	1	9163
6813	1	8384
6813	1	9013
6813	1	8681
6813	1	9906
6813	1	10837
6814	1	8534
6814	1	9018
6816	1	8534
6817	1	8534
6818	1	8534
6818	1	10830
6819	1	8534
6821	1	9163
6821	1	8681
6821	1	8534
6821	1	8554
6821	1	10165
6826	1	8538
6827	1	8554
6828	1	8875
6828	1	8933
6828	1	8942
6829	1	8534
6829	1	9906
6829	1	8681
6830	1	10838
6830	1	10839
6830	1	10840
6833	1	9965
6833	1	9450
6835	1	8554
6837	1	8534
6838	1	9906
6838	1	8971
6839	1	10155
6839	1	9013
6840	1	8534
6841	1	9906
6843	1	8534
6843	1	9018
6844	1	10841
6845	1	8534
6846	1	8554
6847	1	8534
6848	1	8534
6848	1	9018
6849	1	9906
6849	1	9013
6849	1	8681
6850	1	8534
6850	1	9018
6851	1	9018
6852	1	8534
6852	1	9014
6852	1	8384
6852	1	9032
6853	1	8554
6855	1	8534
6855	1	9018
6856	1	8534
6857	1	8534
6857	1	9018
6857	1	9163
6858	1	8534
6858	1	10842
6859	1	9163
6859	1	10841
6859	1	9018
6859	1	10843
6859	1	8681
6859	1	8534
6859	1	10834
6859	1	9906
6859	1	8554
6859	1	10165
6860	1	10830
6861	1	8534
6861	1	10844
6862	1	9018
6862	1	10845
6862	1	9013
6863	1	9163
6865	1	8534
6865	1	10830
6866	1	8534
6866	1	9175
6867	1	8554
6868	1	8534
6868	1	10830
6868	1	8384
6869	1	8534
6870	1	9371
6870	1	9906
6870	1	8681
6871	1	9163
6871	1	10841
6871	1	8681
6871	1	8534
6871	1	10834
6871	1	8554
6871	1	10165
6872	1	10846
6872	1	10165
6873	1	9163
6874	1	9163
6875	1	8534
6877	1	10847
6878	1	10847
6879	1	8534
6879	1	9163
6879	1	10165
6879	1	8681
6880	1	8386
6880	1	10848
6880	1	10849
6880	1	8388
6880	1	9014
6880	1	8534
6881	1	8534
6882	1	8534
6883	1	9163
6883	1	10841
6883	1	8534
6883	1	8554
6883	1	10165
6884	1	8534
6885	1	9163
6885	1	10833
6885	1	8681
6886	1	8534
6886	1	10830
6886	1	9014
6886	1	10848
6887	1	8534
6887	1	10848
6887	1	9014
6887	1	9032
6888	1	10850
6888	1	8554
6889	1	8534
6889	1	9018
6890	1	9589
6892	1	8534
6892	1	10830
6892	1	9014
6892	1	9032
6893	1	8554
6895	1	8534
6895	1	10830
6895	1	9014
6898	1	8534
6899	1	8534
6900	1	9589
6901	1	8534
6902	1	8534
6902	1	9175
6902	1	8681
6904	1	8534
6905	1	9906
6906	1	10214
6907	1	8534
6907	1	9175
6908	1	8534
6908	1	10830
6909	1	8534
6910	1	10850
6910	1	8554
6911	1	8534
6913	1	9906
6914	1	8534
6914	1	10830
6915	1	9906
6915	1	9018
6916	1	8534
6917	1	8534
6918	1	8554
6919	1	8534
6920	1	8534
6921	1	8942
6921	1	8681
6923	1	9589
6924	1	8534
6925	1	8534
6925	1	9018
6925	1	9906
6925	1	8679
6926	1	8534
6927	1	8534
6927	1	9018
6929	1	8534
6929	1	8857
6929	1	8858
6930	1	8534
6931	1	8534
6931	1	10847
6931	1	10830
6931	1	8942
6932	1	8534
6933	1	8534
6935	1	8534
6936	1	8534
6937	1	9906
6937	1	8681
6939	1	8857
6939	1	8858
6940	1	9100
6940	1	9589
6940	1	10851
6942	1	8534
6942	1	9018
6943	1	10834
6943	1	9906
6943	1	10165
6943	1	8681
6944	1	8534
6945	1	9106
6945	1	8748
6945	1	8554
6946	1	8534
6946	1	9014
6946	1	8858
6947	1	8534
6948	1	9906
6948	1	9018
6949	1	10834
6949	1	10165
6949	1	8554
6949	1	8681
6950	1	8534
6951	1	9163
6951	1	8681
6952	1	8534
6952	1	9018
6953	1	8534
6954	1	8554
6956	1	8534
6957	1	8875
6957	1	8942
6958	1	8534
6958	1	9014
6959	1	8534
6959	1	9018
6960	1	8534
6961	1	9175
6962	1	10852
6962	1	9163
6962	1	8681
6962	1	10834
6962	1	10165
6963	1	8534
6964	1	10164
6964	1	10853
6964	1	8681
6964	1	10165
6966	1	9163
6966	1	8762
6966	1	8681
6967	1	8534
6967	1	8681
6969	1	10841
6969	1	10834
6969	1	10165
6969	1	8681
6970	1	8534
6971	1	8384
6971	1	9040
6971	1	8385
6971	1	8975
6971	1	8388
6971	1	8534
6972	1	8534
6973	1	9163
6974	1	8534
6976	1	10841
6977	1	8534
6978	1	10847
6978	1	8681
6979	1	8534
6980	1	8534
6981	1	9163
6982	1	10852
6982	1	8681
6982	1	8534
6982	1	10834
6982	1	10165
6983	1	9906
6983	1	8681
6984	1	9906
6984	1	9031
6985	1	8534
6986	1	8534
6986	1	10854
6987	1	8534
6987	1	9014
6988	1	10853
6989	1	8384
6989	1	10854
6989	1	8388
6989	1	8857
6989	1	8534
6989	1	9001
6990	1	8384
6990	1	10849
6990	1	8857
6990	1	8858
6991	1	8534
6991	1	9175
6992	1	8534
6994	1	8554
6995	1	8534
6995	1	10855
6996	1	10856
6996	1	10857
6996	1	9652
6997	1	10847
6998	1	8534
7000	1	10858
7000	1	8969
7000	1	9887
7000	1	10859
7000	1	9915
7000	1	9014
7000	1	10833
7000	1	9888
7000	1	10183
7000	1	9889
7000	1	10165
7001	1	9163
7002	1	8534
7003	1	8534
7004	1	8534
7004	1	10830
7005	1	10351
7008	1	8534
7009	1	9163
7010	1	8534
7012	1	8534
7013	1	8534
7014	1	8554
7015	1	8534
7017	1	8534
7019	1	10841
7022	1	9804
7022	1	10860
7024	1	10437
7026	1	10861
7026	1	10290
7027	1	9465
7027	1	8679
7028	1	9212
7028	1	8743
7029	1	9502
7029	1	9212
7030	1	9493
7030	1	9494
7031	1	8384
7032	1	10862
7032	1	9465
7032	1	8679
7033	1	9493
7033	1	9583
7035	1	9465
7036	1	8534
7036	1	9175
7037	1	10863
7037	1	9212
7037	1	10864
7037	1	9465
7037	1	10865
7039	1	10864
7039	1	9212
7040	1	10864
7040	1	9440
7040	1	9212
7041	1	10863
7041	1	9212
7042	1	10866
7043	1	9502
7043	1	9212
7044	1	9465
7045	1	10864
7045	1	9212
7046	1	10867
7047	1	9175
7048	1	9748
7049	1	10394
7049	1	10395
7050	1	10395
7051	1	10395
7052	1	9748
7054	1	10462
7054	1	10868
7054	1	9748
7054	1	10394
7054	1	10395
7055	1	10869
7055	1	10395
7056	1	10402
7057	1	10869
7057	1	10402
7057	1	10870
7058	1	10395
7058	1	9748
7059	1	10871
7060	1	10872
7060	1	10402
7060	1	10403
7060	1	10395
7061	1	10395
7062	1	10395
7063	1	10395
7064	1	10873
7064	1	10395
7065	1	10402
7065	1	10395
7066	1	10395
7067	1	10869
7067	1	10402
7068	1	10395
7070	1	8384
7070	1	10874
7070	1	10395
7070	1	9748
7071	1	10394
7071	1	10395
7074	1	8948
7076	1	8948
7076	1	9601
7078	1	9884
7078	1	9903
7079	1	9013
7079	1	9788
7079	1	8971
7079	1	9903
7080	1	9883
7080	1	8971
7081	1	8971
7082	1	9884
7082	1	9903
7083	1	9883
7083	1	8971
7084	1	8971
7084	1	9903
7085	1	10467
7085	1	9903
7085	1	9698
7086	1	9013
7086	1	9043
7086	1	8971
7086	1	9903
7087	1	9046
7087	1	9884
7087	1	9903
7088	1	10875
7088	1	9903
7089	1	10876
7089	1	10877
7089	1	9574
7089	1	9013
7090	1	9013
7090	1	9788
7090	1	8971
7090	1	9903
7091	1	10878
7092	1	10879
7094	1	8977
7096	1	8721
7096	1	8749
7096	1	10880
7096	1	8679
7096	1	9560
7099	1	9179
7099	1	10880
7100	1	9147
7102	1	9147
7102	1	8712
7103	1	10173
7104	1	9476
7105	1	10881
7107	1	9179
7107	1	10880
7108	1	10882
7115	1	8718
7119	1	9532
7119	1	10132
7120	1	10883
7120	1	10884
7120	1	10885
7125	1	10886
7125	1	10887
7127	1	10888
7128	1	8718
7130	1	10889
7131	1	8599
7131	1	10890
7131	1	8542
7131	1	8541
7132	1	10092
7134	1	8718
7136	1	9142
7138	1	10889
7139	1	10891
7140	1	10886
7140	1	10887
7141	1	8761
7144	1	8351
7146	1	10892
7147	1	10893
7149	1	8639
7150	1	8862
7150	1	10894
7151	1	8862
7151	1	10100
7152	1	8718
7153	1	10895
7155	1	10891
7155	1	10896
7156	1	8761
7161	1	10897
7162	1	10666
7164	1	10129
7164	1	10898
7165	1	10080
7167	1	10899
7169	1	10891
7169	1	10896
7169	1	10900
7171	1	10901
7172	1	8791
7174	1	10891
7174	1	10896
7176	1	10902
7177	1	10903
7177	1	10904
7178	1	10905
7180	1	8565
7180	1	8802
7180	1	8761
7181	1	10906
7182	1	10907
7183	1	8730
7184	1	10059
7184	1	10063
7185	1	10887
7187	1	8718
7188	1	10891
7188	1	10896
7189	1	10897
7190	1	10908
7191	1	9532
7191	1	10132
7192	1	10909
7194	1	10889
7194	1	10910
7197	1	10897
7200	1	8356
7202	1	10091
7202	1	10911
7203	1	10059
7203	1	10063
7204	1	8875
7206	1	10912
7206	1	8751
7206	1	10913
7206	1	10914
7208	1	10129
7208	1	9142
7208	1	10137
7211	1	10891
7211	1	10896
7212	1	10897
7216	1	10063
7216	1	10059
7218	1	9532
7220	1	10915
7221	1	10891
7224	1	10916
7225	1	10902
7226	1	8486
7229	1	10063
7229	1	10059
7230	1	10889
7236	1	10917
7236	1	10918
7239	1	10891
7239	1	10896
7242	1	10899
7244	1	10060
7244	1	10062
7246	1	8844
7247	1	10919
7250	1	10909
7253	1	10920
7253	1	10921
7255	1	10887
7257	1	8357
7257	1	10922
7257	1	10923
7258	1	10092
7258	1	10924
7260	1	10925
7261	1	10891
7261	1	10896
7262	1	10897
7263	1	10926
7265	1	10927
7266	1	10092
7268	1	10928
7270	1	9142
7270	1	10929
7271	1	10930
7271	1	10931
7271	1	10932
7272	1	10079
7273	1	10902
7274	1	10933
7275	1	10902
7281	1	8862
7282	1	10934
7282	1	10935
7283	1	8862
7288	1	10936
7289	1	10059
7290	1	10937
7290	1	10908
7294	1	10896
7300	1	10938
7306	1	10939
7306	1	8454
7306	1	10940
7308	1	10941
7311	1	10915
7313	1	10942
7337	1	9212
7337	1	8743
7339	1	10900
7340	1	10943
7343	1	8956
7344	1	10944
7344	1	10900
7345	1	10944
7345	1	10900
7346	1	10899
7352	1	8943
7353	1	10899
7355	1	10891
7355	1	10896
7360	1	8943
7362	1	8751
7362	1	8565
7363	1	10945
7365	1	10896
7366	1	10946
7366	1	9142
7366	1	10947
7367	1	8698
7371	1	10944
7373	1	10900
7374	1	10900
7375	1	9155
7375	1	8481
7377	1	10891
7377	1	10908
7382	1	10948
7383	1	10944
7385	1	8697
7386	1	8696
7388	1	8902
7389	1	10899
7390	1	10900
7391	1	8767
7391	1	10949
7394	1	8862
7397	1	10891
7399	1	10900
7400	1	8862
7401	1	10950
7408	1	10944
7408	1	9229
7411	1	8875
7411	1	8861
7413	1	10891
7413	1	10908
7414	1	10951
7416	1	8862
7416	1	10944
7417	1	10900
7420	1	10900
7421	1	10891
7421	1	10896
7423	1	8943
7424	1	8834
7426	1	8834
7428	1	8834
7429	1	10887
7430	1	8834
7430	1	10952
7430	1	10953
7431	1	8834
7432	1	10954
7433	1	10955
7434	1	10956
7435	1	10957
7437	1	10958
7438	1	10959
7438	1	8834
7439	1	10079
7440	1	10960
7440	1	10961
7442	1	8570
7442	1	8547
7443	1	8542
7443	1	8541
7444	1	8710
7444	1	9111
7444	1	8709
7445	1	8573
7445	1	8586
7446	1	8573
7446	1	8547
7447	1	8576
7447	1	8544
7448	1	8710
7448	1	8544
7448	1	8709
7449	1	8544
7449	1	8547
7450	1	8542
7450	1	8541
7452	1	8556
7453	1	8570
7454	1	10962
7454	1	10963
7454	1	8547
7456	1	10964
7456	1	10965
7456	1	10966
7458	1	8570
7458	1	8556
7458	1	8547
7459	1	8551
7460	1	8573
7460	1	8586
7463	1	8547
7464	1	8570
7464	1	8547
7465	1	8573
7465	1	8586
7466	1	8581
7466	1	8551
7467	1	8591
7469	1	8547
7470	1	8720
7471	1	8581
7472	1	10967
7472	1	9183
7472	1	10968
7475	1	10969
7476	1	10970
7476	1	10971
7476	1	8591
7481	1	10972
7482	1	9130
7482	1	8833
7483	1	10973
7483	1	9130
7483	1	8833
7487	1	9047
7487	1	8948
7490	1	9121
7493	1	8892
7499	1	9130
7499	1	8833
7500	1	8719
7503	1	8554
7504	1	8793
7504	1	10974
7504	1	10975
7504	1	10892
7507	1	10972
7508	1	10956
7509	1	10976
7512	1	10972
7512	1	8892
7513	1	8497
7514	1	8833
7516	1	8833
7518	1	10532
7518	1	10533
7520	1	10972
7523	1	8892
7524	1	9026
7524	1	8769
7524	1	9931
7528	1	8718
7530	1	9130
7530	1	8833
7533	1	10977
7533	1	10978
7534	1	10245
7536	1	8791
7538	1	10151
7540	1	8351
7542	1	10979
7544	1	8805
7545	1	10908
7546	1	9037
7547	1	10975
7548	1	10844
7549	1	10980
7549	1	8944
7550	1	10891
7550	1	8844
7550	1	10896
7550	1	9131
7550	1	10981
7551	1	10982
7554	1	8798
7557	1	8378
7558	1	10983
7558	1	10984
7558	1	10046
7558	1	10985
7558	1	10986
7558	1	10987
7558	1	10988
7558	1	10989
7558	1	10990
7560	1	10991
7562	1	10992
7563	1	10993
7565	1	10994
7565	1	8728
7566	1	10995
7566	1	10996
7566	1	10997
7566	1	10998
7567	1	10976
7567	1	10999
7568	1	10976
7569	1	11000
7572	1	10092
7574	1	10887
7575	1	11001
7575	1	10909
7575	1	11002
7575	1	11003
7576	1	10059
7576	1	10063
7577	1	11004
7577	1	10909
7578	1	10063
7578	1	11005
7580	1	10897
7581	1	10909
7582	1	10909
7583	1	10976
7585	1	11006
7587	1	11007
7588	1	10092
7591	1	11008
7591	1	10930
7591	1	11009
7592	1	11010
7592	1	11009
7594	1	10129
