uid	gender	age
3375424	-1	-1
552066	-1	-1
315966	-1	-1
32410354	-1	-1
26762834	-1	-1
6942770	-1	-1
10069918	-1	-1
13635502	-1	-1
8696080	-1	-1
6164464	-1	-1
29030304	-1	-1
4292612	-1	-1
18274974	-1	-1
20270064	-1	-1
29134954	-1	-1
8828208	-1	-1
4029748	-1	-1
5888832	-1	-1
26179244	-1	-1
17035538	-1	-1
3533042	-1	-1
19110134	-1	-1
22713198	-1	-1
15399336	-1	-1
7661442	-1	-1
12256170	-1	-1
4742492	-1	-1
8919372	-1	-1
19940502	-1	-1
2496904	-1	-1
410343	-1	-1
4636692	-1	-1
22288436	-1	-1
14567806	-1	-1
11910880	-1	-1
19518482	-1	-1
19133300	-1	-1
2634502	-1	-1
12487024	-1	-1
14815762	-1	-1
16599920	-1	-1
228133	-1	-1
1000440	-1	-1
16101966	-1	-1
29676324	-1	-1
20874970	-1	-1
26750434	-1	-1
22417410	-1	-1
26092830	-1	-1
23952096	-1	-1
1440310	-1	-1
28263376	-1	-1
519969	-1	-1
26033600	-1	-1
20412780	-1	-1
31205604	-1	-1
22176970	-1	-1
20821312	-1	-1
428776	-1	-1
6993358	-1	-1
28870530	-1	-1
26150112	-1	-1
9619698	-1	-1
901951	-1	-1
3385206	-1	-1
19387962	-1	-1
27836556	-1	-1
20699032	-1	-1
27081878	-1	-1
26223426	-1	-1
18982472	-1	-1
780496	-1	-1
11042088	-1	-1
17133318	-1	-1
24374990	-1	-1
7556982	-1	-1
13325716	-1	-1
17961790	-1	-1
20552548	-1	-1
19364812	-1	-1
31540690	-1	-1
30625924	-1	-1
26713740	-1	-1
21608682	-1	-1
16025588	-1	-1
1707952	-1	-1
5115584	-1	-1
24381652	-1	-1
21807610	-1	-1
27524484	-1	-1
11056004	-1	-1
26950452	-1	-1
27303762	-1	-1
27080018	-1	-1
13272616	-1	-1
20824594	-1	-1
12159886	-1	-1
22056586	-1	-1
22552016	-1	-1
3282798	-1	-1
18952718	-1	-1
1074416	-1	-1
31905534	-1	-1
18128640	-1	-1
22959082	-1	-1
18280230	-1	-1
18868720	-1	-1
26669048	-1	-1
5025530	-1	-1
18713910	-1	-1
17733520	-1	-1
14154604	-1	-1
15094276	-1	-1
10192658	-1	-1
908184	-1	-1
2928766	-1	-1
4343772	-1	-1
6099614	-1	-1
5755798	-1	-1
6513840	-1	-1
2868536	-1	-1
1276172	-1	-1
5522350	-1	-1
46401	-1	-1
4152286	-1	-1
743588	-1	-1
1854050	-1	-1
22736576	-1	-1
174879	-1	-1
11259304	-1	-1
4105498	-1	-1
6321384	-1	-1
14913942	-1	-1
19921622	-1	-1
31670076	-1	-1
31157890	-1	-1
24641874	-1	-1
26203886	-1	-1
29127088	-1	-1
22030422	-1	-1
26676972	-1	-1
13241148	-1	-1
15049292	-1	-1
24301638	-1	-1
479007	-1	-1
17036418	-1	-1
22948704	-1	-1
19836784	-1	-1
16138578	-1	-1
7373920	-1	-1
19315976	-1	-1
27180058	-1	-1
7581515	-1	-1
13757352	-1	-1
15594072	-1	-1
16576402	-1	-1
8086192	-1	-1
3519736	-1	-1
26919908	-1	-1
689525	-1	-1
13568842	-1	-1
4157740	-1	-1
490799	-1	-1
20648094	-1	-1
32663728	-1	-1
74708	-1	-1
2372010	-1	-1
2440860	-1	-1
17820424	-1	-1
6861906	-1	-1
2775070	-1	-1
20350226	-1	-1
9807936	-1	-1
19462216	-1	-1
14647500	-1	-1
23903132	-1	-1
6123454	-1	-1
2678034	-1	-1
13804458	-1	-1
9864200	-1	-1
8679090	-1	-1
7555286	-1	-1
13941594	-1	-1
4353706	-1	-1
13764662	-1	-1
9193008	-1	-1
31698706	-1	-1
14225768	-1	-1
23100260	-1	-1
19461120	-1	-1
902110	-1	-1
32408534	-1	-1
5287364	-1	-1
21476138	-1	-1
8248362	-1	-1
6276548	-1	-1
15933188	-1	-1
34424008	-1	-1
25833782	-1	-1
14855142	-1	-1
33046012	-1	-1
30970670	-1	-1
7538390	-1	-1
33409700	-1	-1
29755216	-1	-1
9209008	-1	-1
612115	-1	-1
1094448	-1	-1
21690076	-1	-1
23764256	-1	-1
2632998	-1	-1
21730270	-1	-1
5372996	-1	-1
14762958	-1	-1
3385146	-1	-1
28890062	-1	-1
5500294	-1	-1
844601	-1	-1
23841604	-1	-1
13245752	-1	-1
22927228	-1	-1
12726402	-1	-1
5105082	-1	-1
9954706	-1	-1
6031494	-1	-1
17841248	-1	-1
12671924	-1	-1
30207690	-1	-1
11099076	-1	-1
10966330	-1	-1
8155242	-1	-1
26011296	-1	-1
6094978	-1	-1
19194536	-1	-1
11801224	-1	-1
23528828	-1	-1
11573322	-1	-1
17840602	-1	-1
17849440	-1	-1
26471598	-1	-1
15112166	-1	-1
28013580	-1	-1
16301152	-1	-1
10488744	-1	-1
7436326	-1	-1
5880908	-1	-1
11327392	-1	-1
9445072	-1	-1
69809	-1	-1
10429584	-1	-1
2213278	-1	-1
7676236	-1	-1
16494610	-1	-1
20766192	-1	-1
13782390	-1	-1
12572192	-1	-1
10034776	-1	-1
743983	-1	-1
9383138	-1	-1
4818524	-1	-1
10846968	-1	-1
4477462	-1	-1
33416	-1	-1
4346974	-1	-1
13577504	-1	-1
4233294	-1	-1
27390584	-1	-1
3460446	-1	-1
29260718	-1	-1
234864	-1	-1
26959438	-1	-1
21312642	-1	-1
244261	-1	-1
8660122	-1	-1
5193396	-1	-1
13703420	-1	-1
28591542	-1	-1
14233034	-1	-1
31400394	-1	-1
19783568	-1	-1
28835934	-1	-1
19321544	-1	-1
16105530	-1	-1
30682454	-1	-1
4834166	-1	-1
8326776	-1	-1
162468	-1	-1
5168694	-1	-1
27706176	-1	-1
15655152	-1	-1
27823922	-1	-1
14531380	-1	-1
20786198	-1	-1
921080	-1	-1
3134386	-1	-1
6256374	-1	-1
15292170	-1	-1
12493626	-1	-1
4173890	-1	-1
16630496	-1	-1
23818360	-1	-1
20589014	-1	-1
23621198	-1	-1
135659	-1	-1
22959170	-1	-1
12207748	-1	-1
22729006	-1	-1
16456392	-1	-1
5437860	-1	-1
14904072	-1	-1
11527252	-1	-1
30677030	-1	-1
32338182	-1	-1
19641166	-1	-1
4707704	-1	-1
30401974	-1	-1
27323060	-1	-1
21189862	-1	-1
15470534	-1	-1
7743144	-1	-1
3800442	-1	-1
17554570	-1	-1
755193	-1	-1
6779868	-1	-1
21622340	-1	-1
1316482	-1	-1
14954732	-1	-1
5804998	-1	-1
9736728	-1	-1
1453050	-1	-1
26149286	-1	-1
12446844	-1	-1
14265142	-1	-1
285438	-1	-1
21018844	-1	-1
16900882	-1	-1
17896386	-1	-1
9706440	-1	-1
19303092	-1	-1
16743720	-1	-1
16493228	-1	-1
12108526	-1	-1
421705	-1	-1
10610328	-1	-1
15525428	-1	-1
16540854	-1	-1
9772452	-1	-1
39664	-1	-1
16145552	-1	-1
7651880	-1	-1
11293330	-1	-1
1800590	-1	-1
8364128	-1	-1
8716910	-1	-1
36400298	-1	-1
37283818	-1	-1
28178602	-1	-1
15142258	-1	-1
35256158	-1	-1
23644682	-1	-1
31578642	-1	-1
8738820	-1	-1
33987484	-1	-1
33963828	-1	-1
13219638	-1	-1
29316268	-1	-1
31468142	-1	-1
9014138	-1	-1
32658594	-1	-1
31640324	-1	-1
10241188	-1	-1
31315726	-1	-1
31014244	-1	-1
12585044	-1	-1
26469800	-1	-1
21775500	-1	-1
5948806	-1	-1
3767474	-1	-1
3894552	-1	-1
399468	-1	-1
37561962	-1	-1
37560242	-1	-1
37558820	-1	-1
37391332	-1	-1
37390076	-1	-1
37388842	-1	-1
37387132	-1	-1
37348120	-1	-1
37346792	-1	-1
37273700	-1	-1
37272470	-1	-1
37240812	-1	-1
37073864	-1	-1
37073280	-1	-1
37072498	-1	-1
37071690	-1	-1
37035132	-1	-1
37031150	-1	-1
37029886	-1	-1
37028614	-1	-1
21149358	-1	-1
19102842	-1	-1
22093182	-1	-1
35678096	-1	-1
35672470	-1	-1
35613584	-1	-1
35610838	-1	-1
34155354	-1	-1
34155292	-1	-1
34030954	-1	-1
33518102	-1	-1
33419370	-1	-1
33419050	-1	-1
33418626	-1	-1
33418836	-1	-1
33418742	-1	-1
33028106	-1	-1
32824598	-1	-1
32779298	-1	-1
32972916	-1	-1
16596962	-1	-1
6091582	-1	-1
21998846	-1	-1
20221422	-1	-1
16377870	-1	-1
892612	-1	-1
3505596	-1	-1
14942714	-1	-1
21768992	-1	-1
21997082	-1	-1
22613674	-1	-1
3333372	-1	-1
19857830	-1	-1
13623942	-1	-1
11895488	-1	-1
13937382	-1	-1
5480064	-1	-1
6013064	-1	-1
3489614	-1	-1
16177244	-1	-1
15165862	-1	-1
26305490	-1	-1
36081938	-1	-1
400065	-1	-1
29452348	-1	-1
4124038	-1	-1
8480370	-1	-1
12384084	-1	-1
702999	-1	-1
9236548	-1	-1
17086344	-1	-1
1019738	-1	-1
10384610	-1	-1
5883856	-1	-1
3230782	-1	-1
30544718	-1	-1
29272376	-1	-1
26096906	-1	-1
66173	-1	-1
336660	-1	-1
6051884	-1	-1
13445592	-1	-1
23566220	-1	-1
27865292	-1	-1
12022560	-1	-1
26390048	-1	-1
31782694	-1	-1
20058470	-1	-1
29677448	-1	-1
8953456	-1	-1
3383462	-1	-1
26692686	-1	-1
17034646	-1	-1
21142524	-1	-1
21470438	-1	-1
23222574	-1	-1
8726060	-1	-1
5818430	-1	-1
21445500	-1	-1
22269090	-1	-1
3733524	-1	-1
24303246	-1	-1
24599008	-1	-1
8965364	-1	-1
24162390	-1	-1
5801732	-1	-1
23701792	-1	-1
21148082	-1	-1
24419544	-1	-1
20821096	-1	-1
9879584	-1	-1
27712176	-1	-1
11068818	-1	-1
4064502	-1	-1
10691380	-1	-1
4906274	-1	-1
8051814	-1	-1
7586065	-1	-1
20170478	-1	-1
30433678	-1	-1
9581920	-1	-1
7687170	-1	-1
27093034	-1	-1
35442372	-1	-1
24561256	-1	-1
8125862	-1	-1
35298198	-1	-1
29742148	-1	-1
8403704	-1	-1
25913934	-1	-1
31470036	-1	-1
34820678	-1	-1
10372786	-1	-1
9122986	-1	-1
8821552	-1	-1
20785462	-1	-1
18990768	-1	-1
25907416	-1	-1
424708	-1	-1
760955	-1	-1
3365654	-1	-1
555521	-1	-1
26358412	-1	-1
23493738	-1	-1
22580416	-1	-1
8298694	-1	-1
9801834	-1	-1
6093818	-1	-1
23202330	-1	-1
23514266	-1	-1
6108562	-1	-1
8864828	-1	-1
323951	-1	-1
2890458	-1	-1
15611496	-1	-1
19663544	-1	-1
719363	-1	-1
9835646	-1	-1
13991526	-1	-1
15840766	-1	-1
8921208	-1	-1
13007946	-1	-1
3033870	-1	-1
13465286	-1	-1
23207360	-1	-1
13291628	-1	-1
35071784	-1	-1
29566446	-1	-1
9897076	-1	-1
15864694	-1	-1
930455	-1	-1
20358200	-1	-1
33486008	-1	-1
33351318	-1	-1
32356132	-1	-1
9313504	-1	-1
26492154	-1	-1
2363628	-1	-1
20811856	-1	-1
6687670	-1	-1
26430494	-1	-1
30105567	-1	-1
25928260	-1	-1
9007098	-1	-1
21019588	-1	-1
31276002	-1	-1
4202552	-1	-1
16992332	-1	-1
7059813	-1	-1
22534608	-1	-1
698639	-1	-1
14552242	-1	-1
10915408	-1	-1
23265614	-1	-1
1425002	-1	-1
20044628	-1	-1
9740588	-1	-1
15260388	-1	-1
12129092	-1	-1
2768458	-1	-1
8732570	-1	-1
6048200	-1	-1
33790992	-1	-1
27240306	-1	-1
12391026	-1	-1
14994252	-1	-1
27102194	-1	-1
5189906	-1	-1
8695798	-1	-1
3006744	-1	-1
18427860	-1	-1
19324154	-1	-1
9571582	-1	-1
17733858	-1	-1
25188906	-1	-1
27353068	-1	-1
10923240	-1	-1
887684	-1	-1
7949510	-1	-1
29133386	-1	-1
28124550	-1	-1
6418000	-1	-1
27680278	-1	-1
27056996	-1	-1
19448792	-1	-1
21069272	-1	-1
26245218	-1	-1
172987	-1	-1
4121806	-1	-1
6128334	-1	-1
18266588	-1	-1
23223000	-1	-1
15677044	-1	-1
22108722	-1	-1
23785030	-1	-1
13029874	-1	-1
8631692	-1	-1
14701708	-1	-1
7985800	-1	-1
4108738	-1	-1
17702696	-1	-1
12179036	-1	-1
17501938	-1	-1
14244238	-1	-1
17979624	-1	-1
399729	-1	-1
11092472	-1	-1
21370476	-1	-1
5331508	-1	-1
7281938	-1	-1
13998514	-1	-1
12375932	-1	-1
5785520	-1	-1
14171064	-1	-1
15966426	-1	-1
20324822	-1	-1
17890938	-1	-1
1568860	-1	-1
3462966	-1	-1
18090708	-1	-1
710232	-1	-1
18336176	-1	-1
10796596	-1	-1
5053982	-1	-1
18093116	-1	-1
21576458	-1	-1
34745820	-1	-1
15076160	-1	-1
24148476	-1	-1
26898014	-1	-1
22362452	-1	-1
30810868	-1	-1
21598250	-1	-1
28644640	-1	-1
207474	-1	-1
389010	-1	-1
13172198	-1	-1
7346414	-1	-1
10147674	-1	-1
26564962	-1	-1
20930244	-1	-1
24511720	-1	-1
774053	-1	-1
18381442	-1	-1
23521748	-1	-1
25934468	-1	-1
17528880	-1	-1
10443142	-1	-1
24183036	-1	-1
3118512	-1	-1
24183530	-1	-1
412950	-1	-1
12360914	-1	-1
394940	-1	-1
16717856	-1	-1
22117664	-1	-1
8504376	-1	-1
5922356	-1	-1
18584616	-1	-1
9766648	-1	-1
49451	-1	-1
619738	-1	-1
8797592	-1	-1
779593	-1	-1
2943204	-1	-1
14602792	-1	-1
22918978	-1	-1
27128798	-1	-1
18485990	-1	-1
3165772	-1	-1
3158536	-1	-1
250424	-1	-1
799304	-1	-1
20241612	-1	-1
5918992	-1	-1
1025520	-1	-1
12618664	-1	-1
17239896	-1	-1
29967748	-1	-1
24442744	-1	-1
6920758	-1	-1
13094652	-1	-1
177607	-1	-1
3791088	-1	-1
7529490	-1	-1
4985952	-1	-1
16557512	-1	-1
26672720	-1	-1
9121954	-1	-1
10143478	-1	-1
5125050	-1	-1
22766028	-1	-1
31900862	-1	-1
8896180	-1	-1
17198330	-1	-1
14385036	-1	-1
33628042	-1	-1
19497732	-1	-1
176670	-1	-1
21341460	-1	-1
34393560	-1	-1
4303774	-1	-1
17273134	-1	-1
97246	-1	-1
19877582	-1	-1
12208898	-1	-1
32701172	-1	-1
28207212	-1	-1
23309338	-1	-1
22974774	-1	-1
352335	-1	-1
413207	-1	-1
29307544	-1	-1
3090826	-1	-1
11780692	-1	-1
12224042	-1	-1
30145134	-1	-1
27707512	-1	-1
17484100	-1	-1
6420542	-1	-1
2779612	-1	-1
22632202	-1	-1
18678124	-1	-1
3676484	-1	-1
6964320	-1	-1
396479	-1	-1
14304154	-1	-1
6460516	-1	-1
8567180	-1	-1
21262558	-1	-1
20658252	-1	-1
13842352	-1	-1
12058028	-1	-1
9165158	-1	-1
33354178	-1	-1
575497	-1	-1
35351766	-1	-1
20943486	-1	-1
33333844	-1	-1
8530318	-1	-1
6837424	-1	-1
26835484	-1	-1
31054236	-1	-1
6717930	-1	-1
51754	-1	-1
11554466	-1	-1
28929236	-1	-1
17967186	-1	-1
5167416	-1	-1
760352	-1	-1
1438892	-1	-1
15072866	-1	-1
12383524	-1	-1
13125810	-1	-1
12077272	-1	-1
19029620	-1	-1
18047206	-1	-1
678680	-1	-1
12002892	-1	-1
10869002	-1	-1
161919	-1	-1
8468854	-1	-1
5308462	-1	-1
17961434	-1	-1
24090294	-1	-1
32884098	-1	-1
8442852	-1	-1
24642938	-1	-1
14730836	-1	-1
14812584	-1	-1
26777580	-1	-1
25813178	-1	-1
4351684	-1	-1
6958544	-1	-1
27558806	-1	-1
26873400	-1	-1
5189122	-1	-1
15022422	-1	-1
22652858	-1	-1
7225982	-1	-1
12000160	-1	-1
11726874	-1	-1
14447258	-1	-1
707301	-1	-1
9406304	-1	-1
83973	-1	-1
19422544	-1	-1
22357196	-1	-1
14036898	-1	-1
21437230	-1	-1
28382028	-1	-1
21821764	-1	-1
28887420	-1	-1
23209232	-1	-1
13536650	-1	-1
21923200	-1	-1
12600884	-1	-1
21889832	-1	-1
26637712	-1	-1
14268220	-1	-1
23093174	-1	-1
24610936	-1	-1
22590950	-1	-1
14476336	-1	-1
22216344	-1	-1
18634758	-1	-1
22290900	-1	-1
23803266	-1	-1
751149	-1	-1
10125266	-1	-1
12924904	-1	-1
4024078	-1	-1
30171934	-1	-1
14630076	-1	-1
17474054	-1	-1
12883464	-1	-1
26104440	-1	-1
27040574	-1	-1
13406646	-1	-1
15703934	-1	-1
22611712	-1	-1
14929334	-1	-1
21469540	-1	-1
17300654	-1	-1
7131380	-1	-1
8860220	-1	-1
14483564	-1	-1
12000716	-1	-1
12068206	-1	-1
22084340	-1	-1
16340884	-1	-1
14047002	-1	-1
9586768	-1	-1
504472	-1	-1
21712644	-1	-1
20743726	-1	-1
34059674	-1	-1
33187830	-1	-1
22675130	-1	-1
5904704	-1	-1
33408292	-1	-1
18564898	-1	-1
12721532	-1	-1
1492186	-1	-1
207839	-1	-1
10659756	-1	-1
19593278	-1	-1
20578600	-1	-1
30102616	-1	-1
611556	-1	-1
16259940	-1	-1
275983	-1	-1
20781058	-1	-1
13536934	-1	-1
409906	-1	-1
5273376	-1	-1
13472962	-1	-1
15205108	-1	-1
12067030	-1	-1
8769820	-1	-1
5407654	-1	-1
2154682	-1	-1
13927598	-1	-1
23999822	-1	-1
22595626	-1	-1
16119420	-1	-1
13848100	-1	-1
6663812	-1	-1
9870372	-1	-1
21585954	-1	-1
7866910	-1	-1
8784840	-1	-1
3908394	-1	-1
9454752	-1	-1
12145382	-1	-1
15306220	-1	-1
7831992	-1	-1
335457	-1	-1
30520630	-1	-1
8511188	-1	-1
20660170	-1	-1
17184618	-1	-1
22368792	-1	-1
18218766	-1	-1
16748136	-1	-1
3839682	-1	-1
24629366	-1	-1
3370006	-1	-1
20448460	-1	-1
1806050	-1	-1
22284576	-1	-1
5211698	-1	-1
5003520	-1	-1
19266864	-1	-1
7886246	-1	-1
23684058	-1	-1
9255086	-1	-1
14594598	-1	-1
17781766	-1	-1
10004886	-1	-1
1017262	-1	-1
23082616	-1	-1
6053102	-1	-1
20662680	-1	-1
9748622	-1	-1
11517832	-1	-1
10857370	-1	-1
18578042	-1	-1
12565108	-1	-1
28281902	-1	-1
5946816	-1	-1
19460808	-1	-1
6074784	-1	-1
16460892	-1	-1
23582103	-1	-1
14512944	-1	-1
18580038	-1	-1
20274942	-1	-1
1887488	-1	-1
3129806	-1	-1
2294414	-1	-1
2049308	-1	-1
6710850	-1	-1
19869782	-1	-1
16043188	-1	-1
24287496	-1	-1
8392108	-1	-1
11921076	-1	-1
4577232	-1	-1
9389510	-1	-1
15527834	-1	-1
26819834	-1	-1
12098770	-1	-1
15211568	-1	-1
24184710	-1	-1
3295164	-1	-1
5710121	-1	-1
10673470	-1	-1
26914290	-1	-1
21489406	-1	-1
21378380	-1	-1
26267868	-1	-1
27671592	-1	-1
374904	-1	-1
18948340	-1	-1
12235016	-1	-1
5830720	-1	-1
26809538	-1	-1
5393644	-1	-1
10723474	-1	-1
14897180	-1	-1
21298950	-1	-1
14140822	-1	-1
3628668	-1	-1
12885354	-1	-1
19085362	-1	-1
14984814	-1	-1
9043004	-1	-1
9554978	-1	-1
11791598	-1	-1
21729808	-1	-1
3958136	-1	-1
15915376	-1	-1
787969	-1	-1
5891434	-1	-1
22878826	-1	-1
4499098	-1	-1
20616956	-1	-1
14153136	-1	-1
12821776	-1	-1
19018888	-1	-1
29242158	-1	-1
22618114	-1	-1
7901850	-1	-1
1394716	-1	-1
18599516	-1	-1
14268156	-1	-1
12009856	-1	-1
715654	-1	-1
1261570	-1	-1
14231112	-1	-1
16458738	-1	-1
1390388	-1	-1
15853180	-1	-1
15569070	-1	-1
18042754	-1	-1
4340730	-1	-1
30173112	-1	-1
13033782	-1	-1
35578278	-1	-1
20218046	-1	-1
13202348	-1	-1
13465278	-1	-1
17515256	-1	-1
24071710	-1	-1
764671	-1	-1
8858786	-1	-1
25242730	-1	-1
17807650	-1	-1
6812492	-1	-1
13902762	-1	-1
14655182	-1	-1
10172668	-1	-1
14263964	-1	-1
12983780	-1	-1
5179986	-1	-1
4231110	-1	-1
706378	-1	-1
34165088	-1	-1
8313930	-1	-1
8573194	-1	-1
316959	-1	-1
600064	-1	-1
340965	-1	-1
6784156	-1	-1
8600868	-1	-1
92863	-1	-1
342571	-1	-1
14285394	-1	-1
32391032	-1	-1
9105456	-1	-1
4233876	-1	-1
10374394	-1	-1
302745	-1	-1
15403304	-1	-1
1017162	-1	-1
4556896	-1	-1
8502334	-1	-1
3348764	-1	-1
9253980	-1	-1
17912688	-1	-1
20536642	-1	-1
18484458	-1	-1
30339838	-1	-1
27693700	-1	-1
6139292	-1	-1
2176778	-1	-1
1068172	-1	-1
50419	-1	-1
9743016	-1	-1
20925612	-1	-1
1194506	-1	-1
21101712	-1	-1
24173360	-1	-1
12583986	-1	-1
15282748	-1	-1
22326906	-1	-1
8932086	-1	-1
13505552	-1	-1
29664552	-1	-1
18005656	-1	-1
23418734	-1	-1
16771372	-1	-1
13879308	-1	-1
3070352	-1	-1
20021826	-1	-1
23197790	-1	-1
15186876	-1	-1
13499078	-1	-1
13188928	-1	-1
14602692	-1	-1
9579012	-1	-1
8775002	-1	-1
4708450	-1	-1
478857	-1	-1
2379592	-1	-1
2816992	-1	-1
189486	-1	-1
9477390	-1	-1
6711732	-1	-1
24067174	-1	-1
28517180	-1	-1
23324444	-1	-1
311280	-1	-1
9708990	-1	-1
14871610	-1	-1
10550990	-1	-1
17128820	-1	-1
23163306	-1	-1
12604590	-1	-1
2182296	-1	-1
4786838	-1	-1
179960	-1	-1
2306992	-1	-1
6474594	-1	-1
2003118	-1	-1
8624362	-1	-1
1503942	-1	-1
1273760	-1	-1
35602752	-1	-1
20968958	-1	-1
10159458	-1	-1
8821224	-1	-1
19051370	-1	-1
12265896	-1	-1
9840114	-1	-1
20027880	-1	-1
12066416	-1	-1
11721332	-1	-1
788980	-1	-1
425282	-1	-1
1058308	-1	-1
2168354	-1	-1
24075016	-1	-1
22664736	-1	-1
19739024	-1	-1
18065336	-1	-1
133708	-1	-1
523383	-1	-1
16538762	-1	-1
5079560	-1	-1
12222732	-1	-1
12140238	-1	-1
28204642	-1	-1
28530728	-1	-1
15776824	-1	-1
1004176	-1	-1
2038600	-1	-1
683964	-1	-1
3058272	-1	-1
30902900	-1	-1
6866880	-1	-1
15048548	-1	-1
6361496	-1	-1
14631574	-1	-1
16385730	-1	-1
15133068	-1	-1
15232994	-1	-1
528057	-1	-1
11178790	-1	-1
260107	-1	-1
9047450	-1	-1
17090960	-1	-1
7351296	-1	-1
14597362	-1	-1
8477432	-1	-1
92305	-1	-1
26284590	-1	-1
24552338	-1	-1
12459512	-1	-1
27971320	-1	-1
343835	-1	-1
2545274	-1	-1
13149350	-1	-1
602488	-1	-1
27608380	-1	-1
30649346	-1	-1
11729210	-1	-1
6487526	-1	-1
27330182	-1	-1
6194164	-1	-1
64078	-1	-1
12593806	-1	-1
22395732	-1	-1
9041850	-1	-1
15060386	-1	-1
10692580	-1	-1
12021246	-1	-1
3107356	-1	-1
7938682	-1	-1
3168096	-1	-1
8571432	-1	-1
9682112	-1	-1
15203592	-1	-1
17366454	-1	-1
22710600	-1	-1
14630744	-1	-1
21656626	-1	-1
20954272	-1	-1
2699500	-1	-1
5372456	-1	-1
7699610	-1	-1
20541602	-1	-1
14753792	-1	-1
4677180	-1	-1
2177426	-1	-1
32038436	-1	-1
4921282	-1	-1
18327052	-1	-1
14608290	-1	-1
18547168	-1	-1
14288104	-1	-1
16143960	-1	-1
31733890	-1	-1
26893642	-1	-1
39771	-1	-1
37847998	-1	-1
37036428	-1	-1
17838502	-1	-1
36526614	-1	-1
36144628	-1	-1
35789324	-1	-1
34342118	-1	-1
33604044	-1	-1
33395958	-1	-1
31886950	-1	-1
31519196	-1	-1
31183792	-1	-1
30814330	-1	-1
30042764	-1	-1
29710518	-1	-1
29312066	-1	-1
28991494	-1	-1
28053730	-1	-1
27774292	-1	-1
27574818	-1	-1
26855764	-1	-1
26578968	-1	-1
26203112	-1	-1
25856328	-1	-1
24610598	-1	-1
24227542	-1	-1
23970894	-1	-1
21940238	-1	-1
164320	-1	-1
3083540	-1	-1
7484804	-1	-1
17963662	-1	-1
13543274	-1	-1
5327406	-1	-1
17271564	-1	-1
14549004	-1	-1
22883572	-1	-1
6517836	-1	-1
28099414	-1	-1
21947334	-1	-1
22044902	-1	-1
18131356	-1	-1
26258656	-1	-1
15702116	-1	-1
18717256	-1	-1
27265128	-1	-1
7006952	-1	-1
33246778	-1	-1
16272236	-1	-1
111371	-1	-1
25262022	-1	-1
8547146	-1	-1
23305184	-1	-1
4989050	-1	-1
24599250	-1	-1
23412564	-1	-1
9925174	-1	-1
21872344	-1	-1
20777078	-1	-1
20772670	-1	-1
16590210	-1	-1
3210402	-1	-1
14091208	-1	-1
643695	-1	-1
6569156	-1	-1
18714334	-1	-1
6292248	-1	-1
24603488	-1	-1
10291272	-1	-1
28095292	-1	-1
16912384	-1	-1
17024740	-1	-1
17491866	-1	-1
795110	-1	-1
13446452	-1	-1
10953984	-1	-1
12884008	-1	-1
17694316	-1	-1
4478354	-1	-1
22770466	-1	-1
20715842	-1	-1
19674150	-1	-1
3007132	-1	-1
27540576	-1	-1
27259954	-1	-1
1661144	-1	-1
410159	-1	-1
19189338	-1	-1
16607906	-1	-1
2573458	-1	-1
10104932	-1	-1
12247212	-1	-1
204861	-1	-1
32017114	-1	-1
17138136	-1	-1
22527726	-1	-1
12630168	-1	-1
29914030	-1	-1
5113354	-1	-1
20649282	-1	-1
22284160	-1	-1
3962934	-1	-1
5186104	-1	-1
22112166	-1	-1
5611724	-1	-1
9164402	-1	-1
7777240	-1	-1
14428532	-1	-1
13123164	-1	-1
13275782	-1	-1
18172690	-1	-1
16409600	-1	-1
9790504	-1	-1
17790526	-1	-1
13569648	-1	-1
15979122	-1	-1
784331	-1	-1
640381	-1	-1
314028	-1	-1
14294952	-1	-1
13853850	-1	-1
9208562	-1	-1
273381	-1	-1
8234984	-1	-1
17856904	-1	-1
20097716	-1	-1
17346004	-1	-1
17209604	-1	-1
420271	-1	-1
19097400	-1	-1
2968116	-1	-1
6901510	-1	-1
9637190	-1	-1
27485054	-1	-1
7978626	-1	-1
18779324	-1	-1
5301844	-1	-1
16336916	-1	-1
15993964	-1	-1
4001260	-1	-1
11667542	-1	-1
2914638	-1	-1
19345374	-1	-1
16934882	-1	-1
12577792	-1	-1
31445228	-1	-1
23913826	-1	-1
21685052	-1	-1
32916902	-1	-1
302376	-1	-1
17538624	-1	-1
30218036	-1	-1
158332	-1	-1
19807928	-1	-1
33662546	-1	-1
29403406	-1	-1
1151	-1	-1
22283232	-1	-1
12083248	-1	-1
3115686	-1	-1
14904754	-1	-1
26827860	-1	-1
80255	-1	-1
28331912	-1	-1
13662822	-1	-1
9612950	-1	-1
617321	-1	-1
5870706	-1	-1
16947488	-1	-1
20608456	-1	-1
7579205	-1	-1
37716	-1	-1
9280386	-1	-1
18689456	-1	-1
7671546	-1	-1
4529700	-1	-1
27893	-1	-1
19282504	-1	-1
12690948	-1	-1
6734824	-1	-1
36668040	-1	-1
385681	-1	-1
23552	-1	-1
17931786	-1	-1
10645130	-1	-1
18085648	-1	-1
17962698	-1	-1
15916358	-1	-1
21447280	-1	-1
34886786	-1	-1
33946542	-1	-1
32874264	-1	-1
32204502	-1	-1
31659678	-1	-1
30876138	-1	-1
30463190	-1	-1
29486052	-1	-1
28494732	-1	-1
27862054	-1	-1
27701296	-1	-1
26996314	-1	-1
26762044	-1	-1
25236472	-1	-1
24541534	-1	-1
24069340	-1	-1
